time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1994-12-21T19:27:40.070Z,16.448,-98.958,55,3.7,mb,,,,1.3,us,usp0006q9q,2014-11-07T00:56:59.024Z,"17 km S of Copala, Mexico",earthquake,,18.6,,1,reviewed,us,us
1994-12-21T16:54:44.400Z,17.108,-94.868,184.3,3.4,mb,,,,1.2,us,usp0006q9k,2014-11-07T00:56:58.988Z,"1 km ENE of Cuauhtémoc, Mexico",earthquake,,17.7,,1,reviewed,us,us
1994-12-21T16:51:56.480Z,17.185,-95.747,133.7,3.4,mb,,,,1.1,us,usp0006q9j,2014-11-07T00:56:58.987Z,"4 km ENE of San Juan Cotzocón, Mexico",earthquake,,14.7,,1,reviewed,us,us
1994-12-20T12:39:51.790Z,11.864,-87.245,95,4.5,mb,,,,1.1,us,usp0006q89,2014-11-07T00:56:58.872Z,"68 km S of Corinto, Nicaragua",earthquake,,,,8,reviewed,us,us
1994-12-19T08:41:30.160Z,15.614,-94.48,30.4,5.2,mw,,,,1.2,us,usp0006q79,2016-11-10T00:14:46.199Z,"70 km SSE of San Francisco del Mar Viejo, Mexico",earthquake,,,,,reviewed,us,hrv
1994-12-18T15:48:50.290Z,30.543,-114.077,36.6,3.6,md,,,,,us,usp0006q6c,2014-11-07T00:56:58.624Z,"90 km SE of San Felipe, Mexico",earthquake,,,,,reviewed,ecx,ecx
1994-12-17T20:11:07.440Z,18.128,-101.516,29.4,4.3,mb,,,,1,us,usp0006q5c,2014-11-07T00:56:58.467Z,"30 km NW of Vallecitos de Zaragoza, Mexico",earthquake,,8.6,,1,reviewed,us,us
1994-12-17T13:10:42.960Z,6.853,-82.376,10,4.6,mb,,,,1,us,usp0006q4w,2014-11-07T00:56:58.388Z,"141 km SSE of Punta de Burica, Panama",earthquake,,,,3,reviewed,us,us
1994-12-16T11:19:57.200Z,16.687,-95.97,33,4.2,mb,,,,1.6,us,usp0006q3t,2014-11-07T00:56:58.271Z,"4 km NE of Soledad Salinas, Mexico",earthquake,,,,1,reviewed,us,us
1994-12-16T10:50:08.230Z,32.079,-114.914,1.6,2.9,md,,,,,us,usp0006q3s,2014-11-07T00:56:58.270Z,"8 km NE of Ejido Doctor Alberto Oviedo Mota (El Indiviso), Mexico",earthquake,,,,,reviewed,ecx,ecx
